0, 0.0
1, 0.5173750000000004
2, 1.0146999999999993
3, 1.267575
4, 1.480675
5, 1.631775
6, 1.763125
7, 1.8652
8, 1.9606
9, 2.044599999999999
10, 2.1275
11, 2.201974999999999
12, 2.2721250000000004
13, 2.3344000000000005
14, 2.3918
15, 2.44375
16, 2.493225
17, 2.5429500000000007
18, 2.59115
19, 2.6386
20, 2.6767750000000006
21, 2.7144
22, 2.7516
23, 2.788425
24, 2.8227999999999995
25, 2.8602499999999997
26, 2.890775
27, 2.92155
28, 2.9578
29, 2.984675
30, 3.011525
31, 3.0422
32, 3.0669
33, 3.082925
34, 3.106675
35, 3.1357
36, 3.1563999999999997
37, 3.1786
38, 3.20505
39, 3.226925
40, 3.247575
41, 3.2751
42, 3.2919
43, 3.305925
44, 3.33175
45, 3.3504999999999994
46, 3.363
47, 3.3773750000000007
48, 3.399325
49, 3.4199
50, 3.438025
51, 3.456
52, 3.474725
53, 3.497725
54, 3.5111
55, 3.527375
56, 3.5423
57, 3.555
58, 3.568725
59, 3.5869
60, 3.598225
61, 3.614125
62, 3.6282
63, 3.640625
64, 3.649525
65, 3.665975
66, 3.67935
67, 3.69465
68, 3.70835
69, 3.7229
70, 3.7322
71, 3.739475
72, 3.7521
73, 3.76825
74, 3.7811
75, 3.790475
76, 3.80505
77, 3.814525
78, 3.827475
79, 3.841625
80, 3.847925
81, 3.8598
82, 3.869425
83, 3.8784
84, 3.885675
85, 3.8929
86, 3.91075
87, 3.921275
88, 3.93115
89, 3.943625
90, 3.952725
91, 3.96185
92, 3.968125
93, 3.976575
94, 3.9841
95, 3.991
96, 3.99695
97, 4.007025
98, 4.011375000000001
99, 4.021675
100, 4.027474999999999
101, 4.030774999999999
102, 4.0398
103, 4.048350000000003
104, 4.052575
105, 4.065325
106, 4.074625000000001
107, 4.085775
108, 4.090725
109, 4.097325
110, 4.096175000000001
111, 4.1030500000000005
112, 4.1084749999999985
113, 4.1143
114, 4.126
115, 4.135625
116, 4.145424999999998
117, 4.150675
118, 4.152975000000001
119, 4.158024999999998
120, 4.167275
121, 4.175124999999999
122, 4.17805
123, 4.187824999999999
124, 4.199225000000001
125, 4.201324999999999
126, 4.207825
127, 4.219800000000001
128, 4.224375000000001
129, 4.230050000000001
130, 4.229999999999999
131, 4.229825
132, 4.238475000000001
133, 4.246875000000001
134, 4.257250000000002
135, 4.264799999999999
136, 4.271050000000001
137, 4.27185
138, 4.273875000000001
139, 4.278725000000001
140, 4.282225000000001
141, 4.2909250000000005
142, 4.296575000000001
143, 4.3000750000000005
144, 4.30845
145, 4.31785
146, 4.3222
147, 4.3188249999999995
148, 4.329125
149, 4.343000000000002
150, 4.3443499999999995
151, 4.350599999999999
152, 4.35445
153, 4.3553000000000015
154, 4.356925
155, 4.36255
156, 4.3717
157, 4.369825000000002
158, 4.36855
159, 4.3729
160, 4.376300000000001
161, 4.378875
162, 4.389025
163, 4.390275
164, 4.396999999999999
165, 4.400925000000002
166, 4.398975
167, 4.403325
168, 4.408250000000002
169, 4.416525000000001
170, 4.414725000000002
171, 4.4152
172, 4.420325
173, 4.427849999999999
174, 4.4319000000000015
175, 4.437274999999999
176, 4.445074999999999
177, 4.449849999999999
178, 4.4548499999999995
179, 4.45255
180, 4.453200000000002
181, 4.455500000000002
182, 4.463075000000001
183, 4.46465
184, 4.4621
185, 4.465775
186, 4.463475000000001
187, 4.46445
188, 4.461800000000001
189, 4.461125000000001
190, 4.463125000000001
191, 4.466325
192, 4.471225000000001
193, 4.474050000000002
194, 4.472924999999999
195, 4.470249999999999
196, 4.469625000000001
197, 4.4747
198, 4.4762
199, 4.477275000000001
200, 4.478975000000001
201, 4.483425
202, 4.48705
203, 4.4913250000000025
204, 4.490400000000001
205, 4.4852750000000015
206, 4.4917750000000005
207, 4.498425
208, 4.498475
209, 4.502425
210, 4.504424999999999
211, 4.501575
212, 4.496100000000001
213, 4.500074999999999
214, 4.50105
215, 4.50395
216, 4.507024999999999
217, 4.498925000000001
218, 4.499175
219, 4.50725
220, 4.5079
221, 4.507675000000002
222, 4.511674999999999
223, 4.515625000000002
224, 4.5161
225, 4.521250000000001
226, 4.52045
227, 4.52085
228, 4.527899999999999
229, 4.526075
230, 4.5251
231, 4.525150000000002
232, 4.524875
233, 4.5294
234, 4.53645
235, 4.534475
236, 4.536250000000001
237, 4.532700000000001
238, 4.531425
239, 4.530300000000001
240, 4.529199999999999
241, 4.531300000000001
242, 4.539900000000001
243, 4.542274999999999
244, 4.540074999999999
245, 4.541074999999999
246, 4.54725
247, 4.5452
248, 4.543075000000001
249, 4.546775
250, 4.547225
251, 4.5446750000000025
252, 4.546875
253, 4.546499999999999
254, 4.546599999999999
255, 4.5438
256, 4.538725
257, 4.542099999999999
258, 4.544499999999998
259, 4.54365
260, 4.545774999999999
261, 4.543450000000001
262, 4.543325
263, 4.543774999999999
264, 4.545525
265, 4.5436250000000005
266, 4.544699999999999
267, 4.541825000000001
268, 4.53925
269, 4.544625000000001
270, 4.540325000000001
271, 4.534825
272, 4.5364
273, 4.53765
274, 4.536575
275, 4.534625
276, 4.533124999999999
277, 4.530224999999999
278, 4.523574999999999
279, 4.517275000000002
280, 4.516424999999999
281, 4.52115
282, 4.524649999999999
283, 4.527625
284, 4.528075000000001
285, 4.524624999999999
286, 4.525675
287, 4.52365
288, 4.521049999999999
289, 4.520524999999999
290, 4.517524999999998
291, 4.525149999999999
292, 4.529475000000001
293, 4.527875
294, 4.526675000000002
295, 4.523599999999998
296, 4.5215
297, 4.5176
298, 4.513424999999999
