64, 0.345, 0.5131249999999999
64, 0.348, 0.486475
64, 0.351, 0.462725
64, 0.354, 0.432775
64, 0.357, 0.40852499999999997
64, 0.36, 0.38049999999999995
64, 0.363, 0.3628
64, 0.366, 0.335075
64, 0.369, 0.3085
64, 0.372, 0.287975
64, 0.375, 0.270825
128, 0.345, 0.6170249999999998
128, 0.348, 0.559775
128, 0.351, 0.497675
128, 0.354, 0.4557
128, 0.357, 0.4048
128, 0.36, 0.37307500000000005
128, 0.363, 0.325425
128, 0.366, 0.291975
128, 0.369, 0.254325
128, 0.372, 0.229125
128, 0.375, 0.19735
256, 0.345, 0.887275
256, 0.348, 0.7594250000000001
256, 0.351, 0.6469750000000002
256, 0.354, 0.5399999999999999
256, 0.357, 0.443825
256, 0.36, 0.36355
256, 0.363, 0.3004499999999999
256, 0.366, 0.235975
256, 0.369, 0.18702500000000002
256, 0.372, 0.14665
256, 0.375, 0.113175
512, 0.345, 1.6284
512, 0.348, 1.305125
512, 0.351, 1.010575
512, 0.354, 0.7584749999999999
512, 0.357, 0.54905
512, 0.36, 0.39135
512, 0.363, 0.26685
512, 0.366, 0.17320000000000002
512, 0.369, 0.11185
512, 0.372, 0.07007499999999998
512, 0.375, 0.04365
