64, 0.075, 0.029880299251870326
64, 0.08, 0.0337356608478803
64, 0.08499999999999999, 0.03908977556109726
64, 0.09, 0.04407231920199501
64, 0.095, 0.049807980049875314
64, 0.09999999999999999, 0.05519451371571072
64, 0.105, 0.06105486284289277
64, 0.11, 0.06620947630922691
64, 0.11499999999999999, 0.07376309226932669
64, 0.12, 0.0794713216957606
64, 0.125, 0.08648877805486284
128, 0.075, 0.013198019801980196
128, 0.08, 0.018198019801980204
128, 0.08499999999999999, 0.024584158415841585
128, 0.09, 0.03085148514851485
128, 0.095, 0.039881188118811896
128, 0.09999999999999999, 0.05085148514851484
128, 0.105, 0.0608019801980198
128, 0.11, 0.0735841584158416
128, 0.11499999999999999, 0.087
128, 0.12, 0.10155445544554456
128, 0.125, 0.11550495049504951
256, 0.075, 0.002653465346534654
256, 0.08, 0.005851485148514852
256, 0.08499999999999999, 0.01088118811881188
256, 0.09, 0.018079207920792078
256, 0.095, 0.02987128712871287
256, 0.09999999999999999, 0.04518811881188119
256, 0.105, 0.063009900990099
256, 0.11, 0.08945544554455444
256, 0.11499999999999999, 0.11582178217821783
256, 0.12, 0.14376237623762375
256, 0.125, 0.17206930693069306
512, 0.075, 8.91089108910891e-5
512, 0.08, 0.0005049504950495051
512, 0.08499999999999999, 0.0019306930693069318
512, 0.09, 0.00605
512, 0.095, 0.017239999999999988
512, 0.09999999999999999, 0.039109999999999985
512, 0.105, 0.07322000000000002
512, 0.11, 0.11845
512, 0.11499999999999999, 0.16570999999999994
512, 0.12, 0.2153030303030303
512, 0.125, 0.25253521126760564
